sku,printer_search
TN6300RT,"Brother DCP1200, Brother DCP1400, Brother Fax4750, Brother Fax5750, Brother Fax8300, Brother Fax8350P, Brother Fax8360P, Brother Fax8360PLT, Brother Fax8750P, Brother HL1030, Brother HL1200, Brother HL1200DX, Brother HL1200E, Brother HL1200NE, Brother HL1200NTR, Brother HL1200PS, Brother HL1220, Brother HL1230, Brother HL1240, Brother HL1240DX, Brother HL1250, Brother HL1250DLT, Brother HL1250LT, Brother HL1270, Brother HL1270N, Brother HL1270NLT, Brother HL1400, Brother HL1420, Brother HL1430, Brother HL1440, Brother HL1450, Brother HL1450DLT, Brother HL1450LT, Brother HL1470LT, Brother HL1470N, Brother HL1470NLT, Brother HLP2500, Brother HLP2600, Brother Intellifax4100, Brother Intellifax4700, Brother Intellifax4750, Brother Intellifax4750E, Brother Intellifax5700, Brother Intellifax5750, Brother Intellifax5750E, Brother MFC8300, Brother MFC8500, Brother MFC8500J, Brother MFC8600, Brother MFC8600J, Brother MFC8700, Brother MFC8700CP, Brother MFC9600, Brother MFC9600J, Brother MFC9650, Brother MFC9650N, Brother MFC9660, Brother MFC9660N, Brother MFC9700, Brother MFC9750, Brother MFC9760, Brother MFC9800, Brother MFC9800J, Brother MFC9850, Brother MFC9860, Brother MFC9870, Brother MFC9880, Brother MFC9880N, Pitney Bowes Fax1600, Pitney Bowes Fax1630, Pitney Bowes Fax1640"
TN6600,"Brother DCP1200, Brother DCP1400, Brother Fax4750, Brother Fax5750, Brother Fax8300, Brother Fax8350P, Brother Fax8360P, Brother Fax8360PLT, Brother Fax8750P, Brother HL1030, Brother HL1200, Brother HL1200DX, Brother HL1200E, Brother HL1200NE, Brother HL1200NTR, Brother HL1200PS, Brother HL1220, Brother HL1230, Brother HL1240, Brother HL1240DX, Brother HL1250, Brother HL1250DLT, Brother HL1250LT, Brother HL1270, Brother HL1270N, Brother HL1270NLT, Brother HL1400, Brother HL1420, Brother HL1430, Brother HL1440, Brother HL1450, Brother HL1450DLT, Brother HL1450LT, Brother HL1470LT, Brother HL1470N, Brother HL1470NLT, Brother HLP2500, Brother HLP2600, Brother Intellifax4100, Brother Intellifax4700, Brother Intellifax4750, Brother Intellifax4750E, Brother Intellifax5700, Brother Intellifax5750, Brother Intellifax5750E, Brother MFC8300, Brother MFC8500, Brother MFC8500J, Brother MFC8600, Brother MFC8600J, Brother MFC8700, Brother MFC8700CP, Brother MFC9600, Brother MFC9600J, Brother MFC9650, Brother MFC9650N, Brother MFC9660, Brother MFC9660N, Brother MFC9700, Brother MFC9750, Brother MFC9760, Brother MFC9800, Brother MFC9800J, Brother MFC9850, Brother MFC9860, Brother MFC9870, Brother MFC9880, Brother MFC9880N, Pitney Bowes Fax1600, Pitney Bowes Fax1630, Pitney Bowes Fax1640"
TN6600RT,"Brother DCP1200, Brother DCP1400, Brother Fax4750, Brother Fax5750, Brother Fax8300, Brother Fax8350P, Brother Fax8360P, Brother Fax8360PLT, Brother Fax8750P, Brother HL1030, Brother HL1200, Brother HL1200DX, Brother HL1200E, Brother HL1200NE, Brother HL1200NTR, Brother HL1200PS, Brother HL1220, Brother HL1230, Brother HL1240, Brother HL1240DX, Brother HL1250, Brother HL1250DLT, Brother HL1250LT, Brother HL1270, Brother HL1270N, Brother HL1270NLT, Brother HL1400, Brother HL1420, Brother HL1430, Brother HL1440, Brother HL1450, Brother HL1450DLT, Brother HL1450LT, Brother HL1470LT, Brother HL1470N, Brother HL1470NLT, Brother HLP2500, Brother HLP2600, Brother Intellifax4100, Brother Intellifax4700, Brother Intellifax4750, Brother Intellifax4750E, Brother Intellifax5700, Brother Intellifax5750, Brother Intellifax5750E, Brother MFC8300, Brother MFC8500, Brother MFC8500J, Brother MFC8600, Brother MFC8600J, Brother MFC8700, Brother MFC8700CP, Brother MFC9600, Brother MFC9600J, Brother MFC9650, Brother MFC9650N, Brother MFC9660, Brother MFC9660N, Brother MFC9700, Brother MFC9750, Brother MFC9760, Brother MFC9800, Brother MFC9800J, Brother MFC9850, Brother MFC9860, Brother MFC9870, Brother MFC9880, Brother MFC9880N, Pitney Bowes Fax1600, Pitney Bowes Fax1630, Pitney Bowes Fax1640"
LC1000BK,"Brother DCP130C, Brother DCP330, Brother DCP330C, Brother DCP330CN, Brother DCP337CW, Brother DCP350, Brother DCP350C, Brother DCP350CJ, Brother DCP353C, Brother DCP357C, Brother DCP520, Brother DCP525C, Brother DCP525CJ, Brother DCP530, Brother DCP530CJ, Brother DCP535C, Brother DCP535CN, Brother DCP540, Brother DCP540CJ, Brother DCP540CN, Brother DCP550CJ, Brother DCP560CN, Brother DCP660CN, Brother DCP680CN, Brother DCP750CW, Brother DCP770CW, Brother Fax1300, Brother Fax1355, Brother Fax1360, Brother Fax1460, Brother Fax1560, Brother Intellifax1360, Brother Intellifax1860C, Brother Intellifax1960C, Brother Intellifax2480C, Brother Intellifax2580C, Brother MFC240C, Brother MFC3360C, Brother MFC440CN, Brother MFC465CN, Brother MFC5460CN, Brother MFC5860CN, Brother MFC660CN, Brother MFC665CW, Brother MFC680CN, Brother MFC685CW, Brother MFC845CW, Brother MFC885CW"
LC1000BK-PR8,"Brother DCP130C, Brother DCP330, Brother DCP330C, Brother DCP330CN, Brother DCP350, Brother DCP350C, Brother DCP350CJ, Brother DCP353C, Brother DCP357C, Brother DCP520, Brother DCP525C, Brother DCP525CJ, Brother DCP530, Brother DCP530CJ, Brother DCP535C, Brother DCP535CN, Brother DCP540, Brother DCP540CJ, Brother DCP540CN, Brother DCP550CJ, Brother DCP560CN, Brother DCP660CN, Brother DCP680CN, Brother DCP750CW, Brother DCP770CW, Brother Fax1300, Brother Fax1355, Brother Fax1360, Brother Fax1460, Brother Fax1560, Brother Intellifax1360, Brother Intellifax1860C, Brother Intellifax1960C, Brother Intellifax2480C, Brother Intellifax2580C, Brother MFC240C, Brother MFC3360C, Brother MFC440CN, Brother MFC465CN, Brother MFC5460CN, Brother MFC5860CN, Brother MFC660CN, Brother MFC665CW, Brother MFC680CN, Brother MFC685CW, Brother MFC845CW, Brother MFC885CW"
LC1000BKBP2,"Brother DCP130C, Brother DCP330, Brother DCP330C, Brother DCP330CN, Brother DCP337CW, Brother DCP350, Brother DCP350C, Brother DCP350CJ, Brother DCP353C, Brother DCP357C, Brother DCP520, Brother DCP525C, Brother DCP525CJ, Brother DCP530, Brother DCP530CJ, Brother DCP535C, Brother DCP535CN, Brother DCP540, Brother DCP540CJ, Brother DCP540CN, Brother DCP550CJ, Brother DCP560CN, Brother DCP660CN, Brother DCP680CN, Brother DCP750CW, Brother DCP770CW, Brother Fax1300, Brother Fax1355, Brother Fax1360, Brother Fax1460, Brother Fax1560, Brother Intellifax1360, Brother Intellifax1860C, Brother Intellifax1960C, Brother Intellifax2480C, Brother Intellifax2580C, Brother MFC240C, Brother MFC3360C, Brother MFC440CN, Brother MFC465CN, Brother MFC5460CN, Brother MFC5860CN, Brother MFC660CN, Brother MFC665CW, Brother MFC680CN, Brother MFC685CW, Brother MFC845CW, Brother MFC885CW"
LC1000BT,"Brother DCP130C, Brother DCP330, Brother DCP330C, Brother DCP330CN, Brother DCP337CW, Brother DCP350, Brother DCP350C, Brother DCP350CJ, Brother DCP353C, Brother DCP357C, Brother DCP520, Brother DCP525C, Brother DCP525CJ, Brother DCP530, Brother DCP530CJ, Brother DCP535C, Brother DCP535CN, Brother DCP540, Brother DCP540CJ, Brother DCP540CN, Brother DCP550CJ, Brother DCP560CN, Brother DCP660CN, Brother DCP680CN, Brother DCP750CW, Brother DCP770CW, Brother Fax1300, Brother Fax1355, Brother Fax1360, Brother Fax1460, Brother Fax1560, Brother Intellifax1360, Brother Intellifax1860C, Brother Intellifax1960C, Brother Intellifax2480C, Brother Intellifax2580C, Brother MFC240C, Brother MFC3360C, Brother MFC440CN, Brother MFC465CN, Brother MFC5460CN, Brother MFC5860CN, Brother MFC660CN, Brother MFC665CW, Brother MFC680CN, Brother MFC685CW, Brother MFC845CW, Brother MFC885CW"
LC1000C,"Brother DCP130C, Brother DCP330, Brother DCP330C, Brother DCP330CN, Brother DCP337CW, Brother DCP350, Brother DCP350C, Brother DCP350CJ, Brother DCP353C, Brother DCP357C, Brother DCP520, Brother DCP525C, Brother DCP525CJ, Brother DCP530, Brother DCP530CJ, Brother DCP535C, Brother DCP535CN, Brother DCP540, Brother DCP540CJ, Brother DCP540CN, Brother DCP550CJ, Brother DCP560CN, Brother DCP660CN, Brother DCP680CN, Brother DCP750CW, Brother DCP770CW, Brother Intellifax1860C, Brother Intellifax1960C, Brother Intellifax2480C, Brother Intellifax2580C, Brother MFC240C, Brother MFC3360C, Brother MFC440CN, Brother MFC465CN, Brother MFC5460CN, Brother MFC5860CN, Brother MFC660CN, Brother MFC665CW, Brother MFC680CN, Brother MFC685CW, Brother MFC845CW, Brother MFC885CW"
LC1000CT,"Brother DCP130C, Brother DCP330, Brother DCP330C, Brother DCP330CN, Brother DCP337CW, Brother DCP350, Brother DCP350C, Brother DCP350CJ, Brother DCP353C, Brother DCP357C, Brother DCP520, Brother DCP525C, Brother DCP525CJ, Brother DCP530, Brother DCP530CJ, Brother DCP535C, Brother DCP535CN, Brother DCP540, Brother DCP540CJ, Brother DCP540CN, Brother DCP550CJ, Brother DCP560CN, Brother DCP660CN, Brother DCP680CN, Brother DCP750CW, Brother DCP770CW, Brother Intellifax1860C, Brother Intellifax1960C, Brother Intellifax2480C, Brother Intellifax2580C, Brother MFC240C, Brother MFC3360C, Brother MFC440CN, Brother MFC465CN, Brother MFC5460CN, Brother MFC5860CN, Brother MFC660CN, Brother MFC665CW, Brother MFC680CN, Brother MFC685CW, Brother MFC845CW, Brother MFC885CW"
LC1000M,"Brother DCP130C, Brother DCP330, Brother DCP330C, Brother DCP330CN, Brother DCP337CW, Brother DCP350, Brother DCP350C, Brother DCP350CJ, Brother DCP353C, Brother DCP357C, Brother DCP520, Brother DCP525C, Brother DCP525CJ, Brother DCP530, Brother DCP530CJ, Brother DCP535C, Brother DCP535CN, Brother DCP540, Brother DCP540CJ, Brother DCP540CN, Brother DCP550CJ, Brother DCP560CN, Brother DCP660CN, Brother DCP680CN, Brother DCP750CW, Brother DCP770CW, Brother Intellifax1860C, Brother Intellifax1960C, Brother Intellifax2480C, Brother Intellifax2580C, Brother MFC240C, Brother MFC3360C, Brother MFC440CN, Brother MFC465CN, Brother MFC5460CN, Brother MFC5860CN, Brother MFC660CN, Brother MFC665CW, Brother MFC680CN, Brother MFC685CW, Brother MFC845CW, Brother MFC885CW"
LC1000MT,"Brother DCP130C, Brother DCP330, Brother DCP330C, Brother DCP330CN, Brother DCP337CW, Brother DCP350, Brother DCP350C, Brother DCP350CJ, Brother DCP353C, Brother DCP357C, Brother DCP520, Brother DCP525C, Brother DCP525CJ, Brother DCP530, Brother DCP530CJ, Brother DCP535C, Brother DCP535CN, Brother DCP540, Brother DCP540CJ, Brother DCP540CN, Brother DCP550CJ, Brother DCP560CN, Brother DCP660CN, Brother DCP680CN, Brother DCP750CW, Brother DCP770CW, Brother Intellifax1860C, Brother Intellifax1960C, Brother Intellifax2480C, Brother Intellifax2580C, Brother MFC240C, Brother MFC3360C, Brother MFC440CN, Brother MFC465CN, Brother MFC5460CN, Brother MFC5860CN, Brother MFC660CN, Brother MFC665CW, Brother MFC680CN, Brother MFC685CW, Brother MFC845CW, Brother MFC885CW"
LC1000RBWBP,"Brother DCP130C, Brother DCP330, Brother DCP330C, Brother DCP330CN, Brother DCP350, Brother DCP350C, Brother DCP350CJ, Brother DCP353C, Brother DCP357C, Brother DCP520, Brother DCP525C, Brother DCP525CJ, Brother DCP530, Brother DCP530CJ, Brother DCP535C, Brother DCP535CN, Brother DCP540, Brother DCP540CJ, Brother DCP540CN, Brother DCP550CJ, Brother DCP560CN, Brother DCP660CN, Brother DCP680CN, Brother DCP750CW, Brother DCP770CW, Brother Intellifax1860C, Brother Intellifax1960C, Brother Intellifax2480C, Brother Intellifax2580C, Brother MFC240C, Brother MFC3360C, Brother MFC440CN, Brother MFC465CN, Brother MFC5460CN, Brother MFC5860CN, Brother MFC660CN, Brother MFC665CW, Brother MFC680CN, Brother MFC685CW, Brother MFC845CW, Brother MFC885CW"
LC1000VALBP,"Brother DCP130C, Brother DCP330, Brother DCP330C, Brother DCP330CN, Brother DCP350, Brother DCP350C, Brother DCP350CJ, Brother DCP353C, Brother DCP357C, Brother DCP520, Brother DCP525C, Brother DCP525CJ, Brother DCP530, Brother DCP530CJ, Brother DCP535C, Brother DCP535CN, Brother DCP540, Brother DCP540CJ, Brother DCP540CN, Brother DCP550CJ, Brother DCP560CN, Brother DCP660CN, Brother DCP680CN, Brother DCP750CW, Brother DCP770CW, Brother Intellifax1860C, Brother Intellifax1960C, Brother Intellifax2480C, Brother Intellifax2580C, Brother MFC240C, Brother MFC3360C, Brother MFC440CN, Brother MFC465CN, Brother MFC5460CN, Brother MFC5860CN, Brother MFC660CN, Brother MFC665CW, Brother MFC680CN, Brother MFC685CW, Brother MFC845CW, Brother MFC885CW"
LC1000VALBPRF,"Brother DCP130C, Brother DCP330, Brother DCP330C, Brother DCP330CN, Brother DCP337CW, Brother DCP350, Brother DCP350C, Brother DCP350CJ, Brother DCP353C, Brother DCP357C, Brother DCP520, Brother DCP525C, Brother DCP525CJ, Brother DCP530, Brother DCP530CJ, Brother DCP535C, Brother DCP535CN, Brother DCP540, Brother DCP540CJ, Brother DCP540CN, Brother DCP550CJ, Brother DCP560CN, Brother DCP660CN, Brother DCP680CN, Brother DCP750CW, Brother DCP770CW, Brother Intellifax1860C, Brother Intellifax1960C, Brother Intellifax2480C, Brother Intellifax2580C, Brother MFC240C, Brother MFC3360C, Brother MFC440CN, Brother MFC465CN, Brother MFC5460CN, Brother MFC5860CN, Brother MFC660CN, Brother MFC665CW, Brother MFC680CN, Brother MFC685CW, Brother MFC845CW, Brother MFC885CW"
LC1000Y,"Brother DCP130C, Brother DCP330, Brother DCP330C, Brother DCP330CN, Brother DCP337CW, Brother DCP350, Brother DCP350C, Brother DCP350CJ, Brother DCP353C, Brother DCP357C, Brother DCP520, Brother DCP525C, Brother DCP525CJ, Brother DCP530, Brother DCP530CJ, Brother DCP535C, Brother DCP535CN, Brother DCP540, Brother DCP540CJ, Brother DCP540CN, Brother DCP550CJ, Brother DCP560CN, Brother DCP660CN, Brother DCP680CN, Brother DCP750CW, Brother DCP770CW, Brother Intellifax1860C, Brother Intellifax1960C, Brother Intellifax2480C, Brother Intellifax2580C, Brother MFC240C, Brother MFC3360C, Brother MFC440CN, Brother MFC465CN, Brother MFC5460CN, Brother MFC5860CN, Brother MFC660CN, Brother MFC665CW, Brother MFC680CN, Brother MFC685CW, Brother MFC845CW, Brother MFC885CW"
LC1000YT,"Brother DCP130C, Brother DCP330, Brother DCP330C, Brother DCP330CN, Brother DCP337CW, Brother DCP350, Brother DCP350C, Brother DCP350CJ, Brother DCP353C, Brother DCP357C, Brother DCP520, Brother DCP525C, Brother DCP525CJ, Brother DCP530, Brother DCP530CJ, Brother DCP535C, Brother DCP535CN, Brother DCP540, Brother DCP540CJ, Brother DCP540CN, Brother DCP550CJ, Brother DCP560CN, Brother DCP660CN, Brother DCP680CN, Brother DCP750CW, Brother DCP770CW, Brother Intellifax1860C, Brother Intellifax1960C, Brother Intellifax2480C, Brother Intellifax2580C, Brother MFC240C, Brother MFC3360C, Brother MFC440CN, Brother MFC465CN, Brother MFC5460CN, Brother MFC5860CN, Brother MFC660CN, Brother MFC665CW, Brother MFC680CN, Brother MFC685CW, Brother MFC845CW, Brother MFC885CW"
LC970BK,"Brother DCP135C, Brother DCP150C, Brother DCP153C, Brother DCP157C, Brother MFC235C, Brother MFC260C"
LC970BKT,"Brother DCP135C, Brother DCP150C, Brother DCP153C, Brother DCP157C, Brother MFC235C, Brother MFC260C"
LC970C,"Brother DCP135C, Brother DCP150C, Brother DCP153C, Brother DCP157C, Brother MFC235C, Brother MFC260C"
LC970CT,"Brother DCP135C, Brother DCP150C, Brother DCP153C, Brother DCP157C, Brother MFC235C, Brother MFC260C"
LC970M,"Brother DCP135C, Brother DCP150C, Brother DCP153C, Brother DCP157C, Brother MFC235C, Brother MFC260C"
LC970MT,"Brother DCP135C, Brother DCP150C, Brother DCP153C, Brother DCP157C, Brother MFC235C, Brother MFC260C"
LC970VALBP,"Brother DCP135C, Brother DCP150C, Brother DCP153C, Brother DCP157C, Brother MFC235C, Brother MFC260C"
LC970Y,"Brother DCP135C, Brother DCP150C, Brother DCP153C, Brother DCP157C, Brother MFC235C, Brother MFC260C"
LC970YT,"Brother DCP135C, Brother DCP150C, Brother DCP153C, Brother DCP157C, Brother MFC235C, Brother MFC260C"
LC980BK,"Brother DCP145C, Brother DCP160, Brother DCP163C, Brother DCP165C, Brother DCP167C, Brother DCP190, Brother DCP195C, Brother DCP197C, Brother DCP365CN, Brother DCP370, Brother DCP373CW, Brother DCP375CW, Brother DCP377CW, Brother MFC250, Brother MFC250C, Brother MFC255CW, Brother MFC290, Brother MFC290C, Brother MFC295CN, Brother MFC297C"
LC980BK-4PK,"Brother DCP145C, Brother DCP160, Brother DCP163C, Brother DCP165C, Brother DCP167C, Brother DCP190, Brother DCP195C, Brother DCP197C, Brother DCP365CN, Brother DCP370, Brother DCP373CW, Brother DCP375CW, Brother DCP377CW, Brother MFC250, Brother MFC250C, Brother MFC255CW, Brother MFC290, Brother MFC290C, Brother MFC295CN, Brother MFC297C"
LC980BKBPRF,"Brother DCP145C, Brother DCP163C, Brother DCP165C, Brother DCP167C, Brother DCP195C, Brother DCP197C, Brother DCP365CN, Brother DCP373CW, Brother DCP375CW, Brother DCP377CW, Brother MFC250C, Brother MFC255CW, Brother MFC290C, Brother MFC295CN, Brother MFC297C"
LC980BKT,"Brother DCP145C, Brother DCP160, Brother DCP163C, Brother DCP165C, Brother DCP167C, Brother DCP190, Brother DCP195C, Brother DCP197C, Brother DCP365CN, Brother DCP370, Brother DCP373CW, Brother DCP375CW, Brother DCP377CW, Brother MFC250, Brother MFC250C, Brother MFC255CW, Brother MFC290, Brother MFC290C, Brother MFC295CN, Brother MFC297C"
LC980C,"Brother DCP145C, Brother DCP160, Brother DCP163C, Brother DCP165C, Brother DCP167C, Brother DCP190, Brother DCP195C, Brother DCP197C, Brother DCP365CN, Brother DCP370, Brother DCP373CW, Brother DCP375CW, Brother DCP377CW, Brother MFC250, Brother MFC250C, Brother MFC255CW, Brother MFC290, Brother MFC290C, Brother MFC295CN, Brother MFC297C"
LC980CT,"Brother DCP145C, Brother DCP160, Brother DCP163C, Brother DCP165C, Brother DCP167C, Brother DCP190, Brother DCP195C, Brother DCP197C, Brother DCP365CN, Brother DCP370, Brother DCP373CW, Brother DCP375CW, Brother DCP377CW, Brother MFC250, Brother MFC250C, Brother MFC255CW, Brother MFC290, Brother MFC290C, Brother MFC295CN, Brother MFC297C"
LC980M,"Brother DCP145C, Brother DCP160, Brother DCP163C, Brother DCP165C, Brother DCP167C, Brother DCP190, Brother DCP195C, Brother DCP197C, Brother DCP365CN, Brother DCP370, Brother DCP373CW, Brother DCP375CW, Brother DCP377CW, Brother MFC250, Brother MFC250C, Brother MFC255CW, Brother MFC290, Brother MFC290C, Brother MFC295CN, Brother MFC297C"
LC980MT,"Brother DCP145C, Brother DCP160, Brother DCP163C, Brother DCP165C, Brother DCP167C, Brother DCP190, Brother DCP195C, Brother DCP197C, Brother DCP365CN, Brother DCP370, Brother DCP373CW, Brother DCP375CW, Brother DCP377CW, Brother MFC250, Brother MFC250C, Brother MFC255CW, Brother MFC290, Brother MFC290C, Brother MFC295CN, Brother MFC297C"
LC980VALBP,"Brother DCP145C, Brother DCP160, Brother DCP163C, Brother DCP165C, Brother DCP167C, Brother DCP190, Brother DCP195C, Brother DCP197C, Brother DCP365CN, Brother DCP370, Brother DCP373CW, Brother DCP375CW, Brother DCP377CW, Brother MFC250, Brother MFC250C, Brother MFC255CW, Brother MFC290, Brother MFC290C, Brother MFC295CN, Brother MFC297C"
LC980VALBPRF,"Brother DCP145C, Brother DCP160, Brother DCP163C, Brother DCP165C, Brother DCP167C, Brother DCP190, Brother DCP195C, Brother DCP197C, Brother DCP365CN, Brother DCP370, Brother DCP373CW, Brother DCP375CW, Brother DCP377CW, Brother MFC250, Brother MFC250C, Brother MFC255CW, Brother MFC290, Brother MFC290C, Brother MFC295CN, Brother MFC297C"
LC980Y,"Brother DCP145C, Brother DCP160, Brother DCP163C, Brother DCP165C, Brother DCP167C, Brother DCP190, Brother DCP195C, Brother DCP197C, Brother DCP365CN, Brother DCP370, Brother DCP373CW, Brother DCP375CW, Brother DCP377CW, Brother MFC250, Brother MFC250C, Brother MFC255CW, Brother MFC290, Brother MFC290C, Brother MFC295CN, Brother MFC297C"
LC980YT,"Brother DCP145C, Brother DCP160, Brother DCP163C, Brother DCP165C, Brother DCP167C, Brother DCP190, Brother DCP195C, Brother DCP197C, Brother DCP365CN, Brother DCP370, Brother DCP373CW, Brother DCP375CW, Brother DCP377CW, Brother MFC250, Brother MFC250C, Brother MFC255CW, Brother MFC290, Brother MFC290C, Brother MFC295CN, Brother MFC297C"
DR1050,"Brother DCP1510, Brother DCP1512, Brother DCP1512A, Brother DCP1601, Brother DCP1610W, Brother DCP1610WE, Brother DCP1612W, Brother DCP1616NW, Brother HL1110, Brother HL1110E, Brother HL1110R, Brother HL1112, Brother HL1112A, Brother HL1201, Brother HL1210W, Brother HL1211W, Brother HL1212W, Brother MFC1810, Brother MFC1815, Brother MFC1910W, Brother MFC1911NW"
DR1050RT,"Brother DCP1510, Brother DCP1512, Brother DCP1512A, Brother DCP1600Series, Brother DCP1601, Brother DCP1610W, Brother DCP1610WE, Brother DCP1612W, Brother DCP1616NW, Brother HL1110, Brother HL1110E, Brother HL1110R, Brother HL1110Series, Brother HL1112, Brother HL1112A, Brother HL1112Series, Brother HL1201, Brother HL1210W, Brother HL1211W, Brother HL1212W, Brother MFC1810, Brother MFC1815, Brother MFC1910W, Brother MFC1911NW"
TN-1050RT,"Brother DCP1510, Brother DCP1512, Brother DCP1512A, Brother DCP1601, Brother DCP1610W, Brother DCP1612W, Brother DCP1616NW, Brother HL1110, Brother HL1110R, Brother HL1112, Brother HL1201, Brother HL1210W, Brother HL1211W, Brother HL1212W, Brother MFC1810, Brother MFC1815, Brother MFC1910W, Brother MFC1911NW"
TN1050,"Brother DCP1510, Brother DCP1512, Brother DCP1512A, Brother DCP1601, Brother DCP1610W, Brother DCP1610WE, Brother DCP1612W, Brother DCP1616NW, Brother HL1110, Brother HL1110E, Brother HL1110R, Brother HL1112, Brother HL1112A, Brother HL1201, Brother HL1210W, Brother HL1211W, Brother HL1212W, Brother MFC1810, Brother MFC1815, Brother MFC1910W, Brother MFC1911NW"
TN1050RT,"Brother DCP1510, Brother DCP1512, Brother DCP1512A, Brother DCP1600Series, Brother DCP1601, Brother DCP1610W, Brother DCP1610WE, Brother DCP1612W, Brother DCP1616NW, Brother HL1110, Brother HL1110E, Brother HL1110R, Brother HL1110Series, Brother HL1112, Brother HL1112A, Brother HL1112Series, Brother HL1201, Brother HL1210W, Brother HL1211W, Brother HL1212W, Brother MFC1810, Brother MFC1815, Brother MFC1910W, Brother MFC1911NW"
LC1100BK,"Brother DCP185C, Brother DCP380, Brother DCP383C, Brother DCP385C, Brother DCP387C, Brother DCP395CN, Brother DCP585CW, Brother DCP6690CW, Brother DCPJ715W, Brother MFC490, Brother MFC490CN, Brother MFC490CW, Brother MFC5490CN, Brother MFC5890CN, Brother MFC5895CW, Brother MFC6490CW, Brother MFC6690CW, Brother MFC6890CDW, Brother MFC6890CW, Brother MFC790, Brother MFC790CW, Brother MFC795CW, Brother MFC990CW, Brother MFCJ615W"
LC1100BKBP2,"Brother DCP185C, Brother DCP380, Brother DCP383C, Brother DCP385C, Brother DCP387C, Brother DCP395CN, Brother DCP585CW, Brother DCP6690CW, Brother DCPJ715W, Brother MFC490, Brother MFC490CN, Brother MFC490CW, Brother MFC5490CN, Brother MFC5890CN, Brother MFC5895CW, Brother MFC6490CW, Brother MFC6690CW, Brother MFC6890CDW, Brother MFC6890CW, Brother MFC790, Brother MFC790CW, Brother MFC795CW, Brother MFC990CW, Brother MFCJ615W"
LC1100BKBPRF,"Brother DCP185C, Brother DCP380, Brother DCP383C, Brother DCP385C, Brother DCP387C, Brother DCP395CN, Brother DCP585CW, Brother DCP6690CW, Brother DCPJ715W, Brother MFC490, Brother MFC490CN, Brother MFC490CW, Brother MFC5490CN, Brother MFC5890CN, Brother MFC5895CW, Brother MFC6490CW, Brother MFC6690CW, Brother MFC6890CDW, Brother MFC6890CW, Brother MFC790, Brother MFC790CW, Brother MFC795CW, Brother MFC990CW, Brother MFCJ615W"
LC1100BKT,"Brother DCP185C, Brother DCP380, Brother DCP383C, Brother DCP385C, Brother DCP387C, Brother DCP395CN, Brother DCP585CW, Brother DCP6690CW, Brother DCPJ715W, Brother MFC490, Brother MFC490CN, Brother MFC490CW, Brother MFC5490CN, Brother MFC5890CN, Brother MFC5895CW, Brother MFC6490CW, Brother MFC6690CW, Brother MFC6890CDW, Brother MFC6890CW, Brother MFC790, Brother MFC790CW, Brother MFC795CW, Brother MFC990CW, Brother MFCJ615W"
LC1100BKT-PR8,"Brother DCP185C, Brother DCP380, Brother DCP383C, Brother DCP385C, Brother DCP387C, Brother DCP395CN, Brother DCP585CW, Brother DCP6690CW, Brother DCPJ715W, Brother MFC490, Brother MFC490CN, Brother MFC490CW, Brother MFC5490CN, Brother MFC5890CN, Brother MFC5895CW, Brother MFC6490CW, Brother MFC6690CW, Brother MFC6890CDW, Brother MFC6890CW, Brother MFC790, Brother MFC790CW, Brother MFC795CW, Brother MFC990CW, Brother MFCJ615W"
LC1100C,"Brother DCP185C, Brother DCP380, Brother DCP383C, Brother DCP385C, Brother DCP387C, Brother DCP395CN, Brother DCP585CW, Brother DCP6690CW, Brother DCPJ715W, Brother MFC490, Brother MFC490CN, Brother MFC490CW, Brother MFC5490CN, Brother MFC5890CN, Brother MFC5895CW, Brother MFC6490CW, Brother MFC6690CW, Brother MFC6890CDW, Brother MFC6890CW, Brother MFC790, Brother MFC790CW, Brother MFC795CW, Brother MFC990CW, Brother MFCJ615W"
LC1100CT,"Brother DCP185C, Brother DCP380, Brother DCP383C, Brother DCP385C, Brother DCP387C, Brother DCP395CN, Brother DCP585CW, Brother DCP6690CW, Brother DCPJ715W, Brother MFC490, Brother MFC490CN, Brother MFC490CW, Brother MFC5490CN, Brother MFC5890CN, Brother MFC5895CW, Brother MFC6490CW, Brother MFC6690CW, Brother MFC6890CDW, Brother MFC6890CW, Brother MFC790, Brother MFC790CW, Brother MFC795CW, Brother MFC990CW, Brother MFCJ615W"
LC1100M,"Brother DCP185C, Brother DCP380, Brother DCP383C, Brother DCP385C, Brother DCP387C, Brother DCP395CN, Brother DCP585CW, Brother DCP6690CW, Brother DCPJ715W, Brother MFC490, Brother MFC490CN, Brother MFC490CW, Brother MFC5490CN, Brother MFC5890CN, Brother MFC5895CW, Brother MFC6490CW, Brother MFC6690CW, Brother MFC6890CDW, Brother MFC6890CW, Brother MFC790, Brother MFC790CW, Brother MFC795CW, Brother MFC990CW, Brother MFCJ615W"
LC1100MT,"Brother DCP185C, Brother DCP380, Brother DCP383C, Brother DCP385C, Brother DCP387C, Brother DCP395CN, Brother DCP585CW, Brother DCP6690CW, Brother DCPJ715W, Brother MFC490, Brother MFC490CN, Brother MFC490CW, Brother MFC5490CN, Brother MFC5890CN, Brother MFC5895CW, Brother MFC6490CW, Brother MFC6690CW, Brother MFC6890CDW, Brother MFC6890CW, Brother MFC790, Brother MFC790CW, Brother MFC795CW, Brother MFC990CW, Brother MFCJ615W"
