rootid,store,name,categories,description,is_active,is_anchor,display_mode,include_in_menu,part_finders,category_products
3,default,"HP OfficeJet ","HP/HP OfficeJet/HP OfficeJet ","HP OfficeJet ",1,1,PRODUCTS,0,"hp officejetofficejet7310xi","C8765EE,C8765EERM,C8766EE,C8767EE,C8767EERM,C9363EE,C9363EERM,C9368AE,C9368AET,C9369EE,C9369EERM,C9504EE,C9505EE,CB331EE,CB332EE,SD449EE"
3,default,"HP OfficeJet ","HP/HP OfficeJet/HP OfficeJet ","HP OfficeJet ",1,1,PRODUCTS,0,"hp officejetofficejet7313","C8765EE,C8765EERM,C8766EE,C8767EE,C8767EERM,C9363EE,C9363EERM,C9368AE,C9368AET,C9369EE,C9369EERM,C9504EE,C9505EE,CB331EE,CB332EE,SD449EE"
3,default,"HP OfficeJet ","HP/HP OfficeJet/HP OfficeJet ","HP OfficeJet ",1,1,PRODUCTS,0,"hp officejetofficejet7400","C8765EE,C8765EERM,C8766EE,C8767EE,C8767EERM,C9363EE,C9363EERM,C9368AET,C9369EE,C9369EERM,C9504EE,C9505EE,CB331EE,CB332EE,SD449EE"
3,default,"HP OfficeJet ","HP/HP OfficeJet/HP OfficeJet ","HP OfficeJet ",1,1,PRODUCTS,0,"hp officejetofficejet7408","C8765EE,C8765EERM,C8766EE,C8767EE,C8767EERM,C9363EE,C9363EERM,C9368AE,C9368AET,C9369EE,C9369EERM,C9504EE,C9505EE,CB331EE,CB332EE,SD449EE"
3,default,"HP OfficeJet ","HP/HP OfficeJet/HP OfficeJet ","HP OfficeJet ",1,1,PRODUCTS,0,"hp officejetofficejet7410","C8765EE,C8765EERM,C8766EE,C8767EE,C8767EERM,C9363EE,C9363EERM,C9368AE,C9368AET,C9369EE,C9369EERM,C9504EE,C9505EE,CB331EE,CB332EE,SD449EE"
3,default,"HP OfficeJet ","HP/HP OfficeJet/HP OfficeJet ","HP OfficeJet ",1,1,PRODUCTS,0,"hp officejetofficejet7410xi","C8765EE,C8765EERM,C8766EE,C8767EE,C8767EERM,C9363EE,C9363EERM,C9368AE,C9368AET,C9369EE,C9369EERM,C9504EE,C9505EE,CB331EE,CB332EE,SD449EE"
3,default,"HP OfficeJet ","HP/HP OfficeJet/HP OfficeJet ","HP OfficeJet ",1,1,PRODUCTS,0,"hp officejetofficejet7413","C8765EE,C8765EERM,C8766EE,C8767EE,C8767EERM,C9363EE,C9363EERM,C9368AE,C9368AET,C9369EE,C9369EERM,C9504EE,C9505EE,CB331EE,CB332EE,SD449EE"
3,default,"HP OfficeJet ","HP/HP OfficeJet/HP OfficeJet ","HP OfficeJet ",1,1,PRODUCTS,0,"hp officejetofficejet7500a","C2N92AE,CD971AE,CD972AE,CD972AERM,CD972AERM-MP,CD973AE,CD973AERM,CD974AE,CD974AERM,CD975AE,CD975AERM,CH081AE,CN642A,CN643A,D8J47AE"
3,default,"HP OfficeJet ","HP/HP OfficeJet/HP OfficeJet ","HP OfficeJet ",1,1,PRODUCTS,0,"hp officejetofficejet7500awireless","C2N92AE,CD971AE,CD972AE,CD972AERM,CD972AERM-MP,CD973AE,CD973AERM,CD974AE,CD974AERM,CD975AE,CD975AERM,CH081AE,CN642A,CN643A,D8J47AE"
3,default,"HP OfficeJet ","HP/HP OfficeJet/HP OfficeJet ","HP OfficeJet ",1,1,PRODUCTS,0,"hp officejetofficejet7510wf","C2P42AE,CN053AE,CN053AE#301,CN053AE-MP,CN053AET,CN054AE,CN054AE#301,CN054AET,CN055AE,CN055AET,CN056AE,CN056AE#301,CN056AET,CN057AE,CN057AET,CR711AE"
3,default,"HP OfficeJet ","HP/HP OfficeJet/HP OfficeJet ","HP OfficeJet ",1,1,PRODUCTS,0,"hp officejetofficejet7510wideformat","C2P42AE,CN053AE,CN053AE#301,CN053AET,CN054AE,CN054AE#301,CN054AET,CN055AE,CN055AE#301,CN055AET,CN056AE,CN056AE#301,CN056AET,CN057AE,CN057AET,CR711AE"
3,default,"HP OfficeJet ","HP/HP OfficeJet/HP OfficeJet ","HP OfficeJet ",1,1,PRODUCTS,0,"hp officejetofficejet7515","CB316EE,CB317EE,CB318EE,CB319EE,CB320EE,CB322EE,CB322EERM,CB323EE,CB323EERM,CB324EE,CB324EERM,CB324EERM-MP,CB325EE,CB325EERM,CH082EE,CN684EE,CN684EERM,J3M82AE,J3M83AE,N9J73AE,N9J74AE,SD534EE"
3,default,"HP OfficeJet ","HP/HP OfficeJet/HP OfficeJet ","HP OfficeJet ",1,1,PRODUCTS,0,"hp officejetofficejet7600","C2P42AE,CN053AE,CN053AE#301,CN053AE-MP,CN053AET,CN054AE,CN054AE#301,CN054AET,CN055AE,CN055AET,CN056AE,CN056AE#301,CN056AET,CN057AE,CN057AET,CR711AE"
3,default,"HP OfficeJet ","HP/HP OfficeJet/HP OfficeJet ","HP OfficeJet ",1,1,PRODUCTS,0,"hp officejetofficejet7610wideformat","C2P42AE,CN053AE,CN053AE#301,CN053AE-MP,CN053AET,CN054AE,CN054AE#301,CN054AET,CN055AE,CN055AE#301,CN055AET,CN056AE,CN056AE#301,CN056AET,CN057AE,CN057AET,CR711AE"
3,default,"HP OfficeJet ","HP/HP OfficeJet/HP OfficeJet ","HP OfficeJet ",1,1,PRODUCTS,0,"hp officejetofficejet7612wideformat","C2P42AE,CN053AE,CN053AE#301,CN053AE-MP,CN053AET,CN054AE,CN054AE#301,CN054AET,CN055AE,CN055AE#301,CN055AET,CN056AE,CN056AE#301,CN056AET,CN057AE,CN057AET,CR711AE"
3,default,"HP OfficeJet ","HP/HP OfficeJet/HP OfficeJet ","HP OfficeJet ",1,1,PRODUCTS,0,"hp officejetofficejet8000","C2P04AE,C2P05AE,C2P05AET,C2P06AE,C2P07AE,C2P07AET,J3M80AE,N9J71AET"
3,default,"HP OfficeJet ","HP/HP OfficeJet/HP OfficeJet ","HP OfficeJet ",1,1,PRODUCTS,0,"hp officejetofficejet8040","C2P04AE,C2P05AE,C2P05AET,C2P06AE,C2P07AE,C2P07AET,J3M80AE,N9J71AE,N9J71AET"
3,default,"HP OfficeJet ","HP/HP OfficeJet/HP OfficeJet ","HP OfficeJet ",1,1,PRODUCTS,0,"hp officejetofficejet8045","C2P04AE,C2P05AE,C2P05AET,C2P06AE,C2P07AE,C2P07AET,J3M80AE,N9J71AE,N9J71AET"
3,default,"HP OfficeJet ","HP/HP OfficeJet/HP OfficeJet ","HP OfficeJet ",1,1,PRODUCTS,0,"hp officejetofficejet9100","C4810A,C4811A,C4812A,C4813A,C4836AE,C4836ARM,C4837AE,C4837ARM,C4838AE,C4838ARM,C4844AE,C4844ARM"
3,default,"HP OfficeJet ","HP/HP OfficeJet/HP OfficeJet ","HP OfficeJet ",1,1,PRODUCTS,0,"hp officejetofficejet9110","C4810A,C4811A,C4812A,C4813A,C4836AE,C4836ARM,C4837AE,C4837ARM,C4838AE,C4838ARM,C4844AE,C4844ARM"
3,default,"HP OfficeJet ","HP/HP OfficeJet/HP OfficeJet ","HP OfficeJet ",1,1,PRODUCTS,0,"hp officejetofficejet9120","C4810A,C4811A,C4812A,C4813A,C4836AE,C4836ARM,C4837AE,C4837ARM,C4838AE,C4838ARM,C4844AE,C4844ARM"
3,default,"HP OfficeJet ","HP/HP OfficeJet/HP OfficeJet ","HP OfficeJet ",1,1,PRODUCTS,0,"hp officejetofficejet9130","C4810A,C4811A,C4812A,C4813A,C4836AE,C4836ARM,C4837AE,C4837ARM,C4838AE,C4838ARM,C4844AE,C4844ARM"
3,default,"HP OfficeJet ","HP/HP OfficeJet/HP OfficeJet ","HP OfficeJet ",1,1,PRODUCTS,0,"hp officejetofficejetd120","C4922AE,C5010DRM,C5011DRM"
3,default,"HP OfficeJet ","HP/HP OfficeJet/HP OfficeJet ","HP OfficeJet ",1,1,PRODUCTS,0,"hp officejetofficejetd125","C4922AE,C5010DRM,C5011DRM"
3,default,"HP OfficeJet ","HP/HP OfficeJet/HP OfficeJet ","HP OfficeJet ",1,1,PRODUCTS,0,"hp officejetofficejetd125xi","C4922AE,C5010DRM,C5011DRM"
3,default,"HP OfficeJet ","HP/HP OfficeJet/HP OfficeJet ","HP OfficeJet ",1,1,PRODUCTS,0,"hp officejetofficejetd130","C4922AE,C5010DRM,C5011DRM"
3,default,"HP OfficeJet ","HP/HP OfficeJet/HP OfficeJet ","HP OfficeJet ",1,1,PRODUCTS,0,"hp officejetofficejetd135","C4922AE,C5010DRM,C5011DRM"
3,default,"HP OfficeJet ","HP/HP OfficeJet/HP OfficeJet ","HP OfficeJet ",1,1,PRODUCTS,0,"hp officejetofficejetd135xi","C4922AE,C5010DRM,C5011DRM"
3,default,"HP OfficeJet ","HP/HP OfficeJet/HP OfficeJet ","HP OfficeJet ",1,1,PRODUCTS,0,"hp officejetofficejetd140","C4922AE,C5010DRM,C5011DRM"
3,default,"HP OfficeJet ","HP/HP OfficeJet/HP OfficeJet ","HP OfficeJet ",1,1,PRODUCTS,0,"hp officejetofficejetd145","C4922AE,C5010DRM,C5011DRM"
3,default,"HP OfficeJet ","HP/HP OfficeJet/HP OfficeJet ","HP OfficeJet ",1,1,PRODUCTS,0,"hp officejetofficejetd145xi","C4922AE,C5010DRM,C5011DRM"
3,default,"HP OfficeJet ","HP/HP OfficeJet/HP OfficeJet ","HP OfficeJet ",1,1,PRODUCTS,0,"hp officejetofficejetd150","C4922AE,C5010DRM,C5011DRM"
3,default,"HP OfficeJet ","HP/HP OfficeJet/HP OfficeJet ","HP OfficeJet ",1,1,PRODUCTS,0,"hp officejetofficejetd155","C4922AE,C5010DRM,C5011DRM"
3,default,"HP OfficeJet ","HP/HP OfficeJet/HP OfficeJet ","HP OfficeJet ",1,1,PRODUCTS,0,"hp officejetofficejetd155dxi","C4922AE,C5010DRM,C5011DRM"
3,default,"HP OfficeJet ","HP/HP OfficeJet/HP OfficeJet ","HP OfficeJet ",1,1,PRODUCTS,0,"hp officejetofficejetd155xi","C4922AE,C5010DRM,C5011DRM"
3,default,"HP OfficeJet ","HP/HP OfficeJet/HP OfficeJet ","HP OfficeJet ",1,1,PRODUCTS,0,"hp officejetofficejetenterprisecolorflowx585zmfp","B5L09A,D8J07A,D8J08A,D8J09A,D8J10A"
3,default,"HP OfficeJet ","HP/HP OfficeJet/HP OfficeJet ","HP OfficeJet ",1,1,PRODUCTS,0,"hp officejetofficejetenterprisecolorx550","B5L09A,D8J07A,D8J08A,D8J09A,D8J10A"
3,default,"HP OfficeJet ","HP/HP OfficeJet/HP OfficeJet ","HP OfficeJet ",1,1,PRODUCTS,0,"hp officejetofficejetenterprisecolorx555dn","B5L09A,D8J07A,D8J08A,D8J09A,D8J10A"
3,default,"HP OfficeJet ","HP/HP OfficeJet/HP OfficeJet ","HP OfficeJet ",1,1,PRODUCTS,0,"hp officejetofficejetenterprisecolorx555xh","B5L09A,D8J07A,D8J08A,D8J09A,D8J10A"
3,default,"HP OfficeJet ","HP/HP OfficeJet/HP OfficeJet ","HP OfficeJet ",1,1,PRODUCTS,0,"hp officejetofficejetenterprisecolorx580","B5L09A,D8J07A,D8J08A,D8J09A,D8J10A"
3,default,"HP OfficeJet ","HP/HP OfficeJet/HP OfficeJet ","HP OfficeJet ",1,1,PRODUCTS,0,"hp officejetofficejetenterprisecolorx585dnmfp","B5L09A,D8J07A,D8J08A,D8J09A,D8J10A"
3,default,"HP OfficeJet ","HP/HP OfficeJet/HP OfficeJet ","HP OfficeJet ",1,1,PRODUCTS,0,"hp officejetofficejetenterprisecolorx585fmfp","B5L09A,D8J07A,D8J08A,D8J09A,D8J10A"
3,default,"HP OfficeJet ","HP/HP OfficeJet/HP OfficeJet ","HP OfficeJet ",1,1,PRODUCTS,0,"hp officejetofficejetg55","51645AE,51645ARM,51645GE,C6578AE,C6578ARM,C6578D,C6578DE,SA308AE"
3,default,"HP OfficeJet ","HP/HP OfficeJet/HP OfficeJet ","HP OfficeJet ",1,1,PRODUCTS,0,"hp officejetofficejetg55xi","51645AE,51645ARM,51645GE,C6578AE,C6578ARM,C6578D,C6578DE,SA308AE"
3,default,"HP OfficeJet ","HP/HP OfficeJet/HP OfficeJet ","HP OfficeJet ",1,1,PRODUCTS,0,"hp officejetofficejetg85","51645AE,51645ARM,51645GE,C6578AE,C6578ARM,C6578D,C6578DE,SA308AE"
3,default,"HP OfficeJet ","HP/HP OfficeJet/HP OfficeJet ","HP OfficeJet ",1,1,PRODUCTS,0,"hp officejetofficejetg85xi","51645AE,51645ARM,51645GE,C6578AE,C6578ARM,C6578D,C6578DE,SA308AE"
3,default,"HP OfficeJet ","HP/HP OfficeJet/HP OfficeJet ","HP OfficeJet ",1,1,PRODUCTS,0,"hp officejetofficejetg95","51645AE,51645ARM,51645GE,C6578AE,C6578ARM,C6578D,C6578DE,SA308AE"
3,default,"HP OfficeJet ","HP/HP OfficeJet/HP OfficeJet ","HP OfficeJet ",1,1,PRODUCTS,0,"hp officejetofficejetk60","51645AE,51645ARM,51645GE,C6578AE,C6578ARM,C6578D,C6578DE,SA308AE"
3,default,"HP OfficeJet ","HP/HP OfficeJet/HP OfficeJet ","HP OfficeJet ",1,1,PRODUCTS,0,"hp officejetofficejetk60xi","51645AE,51645ARM,51645GE,C6578AE,C6578ARM,C6578D,C6578DE,SA308AE"
3,default,"HP OfficeJet ","HP/HP OfficeJet/HP OfficeJet ","HP OfficeJet ",1,1,PRODUCTS,0,"hp officejetofficejetk7100","C8765EE,C8765EERM,C8766EE,C8767EE,C8767EERM,C9360AE,C9363EE,C9363EERM,C9364EE,C9364EERM,C9368AE,C9368AET,C9369EE,C9369EERM,C9504EE,C9505EE,CB331EE,CB332EE,SD449EE"
3,default,"HP OfficeJet ","HP/HP OfficeJet/HP OfficeJet ","HP OfficeJet ",1,1,PRODUCTS,0,"hp officejetofficejetk7103","C8765EE,C8765EERM,C8766EE,C8767EE,C8767EERM,C9360AE,C9363EE,C9363EERM,C9364EE,C9364EERM,C9368AE,C9368AET,C9369EE,C9369EERM,C9504EE,C9505EE,CB331EE,CB332EE,SD449EE"
3,default,"HP OfficeJet ","HP/HP OfficeJet/HP OfficeJet ","HP OfficeJet ",1,1,PRODUCTS,0,"hp officejetofficejetk7108","C8765EE,C8765EERM,C8766EE,C8767EE,C8767EERM,C9360AE,C9363EE,C9363EERM,C9364EE,C9364EERM,C9368AE,C9368AET,C9369EE,C9369EERM,C9504EE,C9505EE,CB331EE,CB332EE,SD449EE"
3,default,"HP OfficeJet ","HP/HP OfficeJet/HP OfficeJet ","HP OfficeJet ",1,1,PRODUCTS,0,"hp officejetofficejetk80","51645AE,51645ARM,51645GE,C6578AE,C6578ARM,C6578D,C6578DE,SA308AE"
3,default,"HP OfficeJet ","HP/HP OfficeJet/HP OfficeJet ","HP OfficeJet ",1,1,PRODUCTS,0,"hp officejetofficejetk80xi","51645AE,51645ARM,51645GE,C6578AE,C6578ARM,C6578D,C6578DE,SA308AE"
3,default,"HP OfficeJet ","HP/HP OfficeJet/HP OfficeJet ","HP OfficeJet ",1,1,PRODUCTS,0,"hp officejetofficejetlx","51625ARM,51626AE,51626ARM"
3,default,"HP OfficeJet H ","HP/HP OfficeJet H/HP OfficeJet H ","HP OfficeJet H ",1,1,PRODUCTS,0,"hp officejethofficejeth470","C8765EE,C8765EERM,C8766EE,C9363EE,C9363EERM,C9364EE,C9364EERM,C9368AE,C9368AET,C9369EE,C9369EERM"
3,default,"HP OfficeJet H ","HP/HP OfficeJet H/HP OfficeJet H ","HP OfficeJet H ",1,1,PRODUCTS,0,"hp officejethofficejeth470b","C8765EE,C8765EERM,C8766EE,C9363EE,C9363EERM,C9364EE,C9364EERM,C9368AE,C9368AET,C9369EE,C9369EERM"
3,default,"HP OfficeJet H ","HP/HP OfficeJet H/HP OfficeJet H ","HP OfficeJet H ",1,1,PRODUCTS,0,"hp officejethofficejeth470bt","C8765EE,C8765EERM,C8766EE,C9363EE,C9363EERM,C9364EE,C9364EERM,C9368AE,C9368AET,C9369EE,C9369EERM"
3,default,"HP OfficeJet H ","HP/HP OfficeJet H/HP OfficeJet H ","HP OfficeJet H ",1,1,PRODUCTS,0,"hp officejethofficejeth470wbt","C8765EE,C8765EERM,C8766EE,C9363EE,C9363EERM,C9364EE,C9364EERM,C9368AE,C9368AET,C9369EE,C9369EERM"
3,default,"HP OfficeJet H ","HP/HP OfficeJet H/HP OfficeJet H ","HP OfficeJet H ",1,1,PRODUCTS,0,"hp officejethofficejeth470wf","C8765EE,C8765EERM,C8766EE,C9363EE,C9363EERM,C9364EE,C9364EERM,C9368AE,C9368AET,C9369EE,C9369EERM"
3,default,"HP OfficeJet J ","HP/HP OfficeJet J/HP OfficeJet J ","HP OfficeJet J ",1,1,PRODUCTS,0,"hp officejetjofficejetj3600","C9351AE,C9351AE#301,C9351AERM,C9351AERM-PR2,C9351CE,C9352AE,C9352AERM,CB334AERM,SD367AE,SD400AE"
3,default,"HP OfficeJet J ","HP/HP OfficeJet J/HP OfficeJet J ","HP OfficeJet J ",1,1,PRODUCTS,0,"hp officejetjofficejetj3606","C9351AE,C9351AE#301,C9351AERM,C9351AERM-PR2,C9351CE,C9352AE,C9352AERM,CB334AE,CB334AERM,SD367AE,SD400AE"
3,default,"HP OfficeJet J ","HP/HP OfficeJet J/HP OfficeJet J ","HP OfficeJet J ",1,1,PRODUCTS,0,"hp officejetjofficejetj3608","C9351AE,C9351AE#301,C9351AERM,C9351AERM-PR2,C9351CE,C9352AE,C9352AERM,CB334AE,CB334AERM,SD367AE,SD400AE"
3,default,"HP OfficeJet J ","HP/HP OfficeJet J/HP OfficeJet J ","HP OfficeJet J ",1,1,PRODUCTS,0,"hp officejetjofficejetj3625","C9351AE,C9351AE#301,C9351AERM,C9351AERM-PR2,C9351CE,C9352AE,C9352AERM,CB334AE,CB334AERM,SD367AE,SD400AE"
3,default,"HP OfficeJet J ","HP/HP OfficeJet J/HP OfficeJet J ","HP OfficeJet J ",1,1,PRODUCTS,0,"hp officejetjofficejetj3635","C9351AE,C9351AE#301,C9351AERM,C9351AERM-PR2,C9351CE,C9352AE,C9352AERM,CB334AE,CB334AERM,SD367AE,SD400AE"
3,default,"HP OfficeJet J ","HP/HP OfficeJet J/HP OfficeJet J ","HP OfficeJet J ",1,1,PRODUCTS,0,"hp officejetjofficejetj3640","C9351AE,C9351AE#301,C9351AERM,C9351AERM-PR2,C9351CE,C9352AE,C9352AERM,CB334AE,CB334AERM,SD367AE,SD400AE"
3,default,"HP OfficeJet J ","HP/HP OfficeJet J/HP OfficeJet J ","HP OfficeJet J ",1,1,PRODUCTS,0,"hp officejetjofficejetj3680","C9351AE,C9351AE#301,C9351AERM,C9351AERM-PR2,C9351CE,C9352AE,C9352AERM,CB334AE,CB334AERM,SD367AE,SD400AE"
3,default,"HP OfficeJet J ","HP/HP OfficeJet J/HP OfficeJet J ","HP OfficeJet J ",1,1,PRODUCTS,0,"hp officejetjofficejetj4500","CC653AE,CC654AE,CC654AERM,CC656AE,CC656AERM,SD519AE"
3,default,"HP OfficeJet J ","HP/HP OfficeJet J/HP OfficeJet J ","HP OfficeJet J ",1,1,PRODUCTS,0,"hp officejetjofficejetj4524","CC653AE,CC654AE,CC654AERM,CC656AE,CC656AERM,SD519AE"
3,default,"HP OfficeJet J ","HP/HP OfficeJet J/HP OfficeJet J ","HP OfficeJet J ",1,1,PRODUCTS,0,"hp officejetjofficejetj4525","CC653AE,CC654AE,CC654AERM,CC656AE,CC656AERM,SD519AE"
3,default,"HP OfficeJet J ","HP/HP OfficeJet J/HP OfficeJet J ","HP OfficeJet J ",1,1,PRODUCTS,0,"hp officejetjofficejetj4535","CC653AE,CC654AE,CC654AERM,CC656AE,CC656AERM,SD519AE"
3,default,"HP OfficeJet J ","HP/HP OfficeJet J/HP OfficeJet J ","HP OfficeJet J ",1,1,PRODUCTS,0,"hp officejetjofficejetj4540","CC653AE,CC654AE,CC654AERM,CC656AE,CC656AERM,SD519AE"
3,default,"HP OfficeJet J ","HP/HP OfficeJet J/HP OfficeJet J ","HP OfficeJet J ",1,1,PRODUCTS,0,"hp officejetjofficejetj4545","CC653AE,CC654AE,CC654AERM,CC656AE,CC656AERM,SD519AE"
3,default,"HP OfficeJet J ","HP/HP OfficeJet J/HP OfficeJet J ","HP OfficeJet J ",1,1,PRODUCTS,0,"hp officejetjofficejetj4550","CC653AE,CC654AE,CC654AERM,CC656AE,CC656AERM,SD519AE"
3,default,"HP OfficeJet J ","HP/HP OfficeJet J/HP OfficeJet J ","HP OfficeJet J ",1,1,PRODUCTS,0,"hp officejetjofficejetj4580","CC653AE,CC654AE,CC654AERM,CC656AE,CC656AERM,SD519AE"
3,default,"HP OfficeJet J ","HP/HP OfficeJet J/HP OfficeJet J ","HP OfficeJet J ",1,1,PRODUCTS,0,"hp officejetjofficejetj4585","CC653AE,CC654AE,CC654AERM,CC656AE,CC656AERM,SD519AE"
3,default,"HP OfficeJet J ","HP/HP OfficeJet J/HP OfficeJet J ","HP OfficeJet J ",1,1,PRODUCTS,0,"hp officejetjofficejetj4600","CC653AE,CC654AE,CC654AERM,CC656AE,CC656AERM,SD519AE"
3,default,"HP OfficeJet J ","HP/HP OfficeJet J/HP OfficeJet J ","HP OfficeJet J ",1,1,PRODUCTS,0,"hp officejetjofficejetj4624","CC653AE,CC654AE,CC654AERM,CC656AE,CC656AERM,SD519AE"
3,default,"HP OfficeJet J ","HP/HP OfficeJet J/HP OfficeJet J ","HP OfficeJet J ",1,1,PRODUCTS,0,"hp officejetjofficejetj4660","CC653AE,CC654AE,CC654AERM,CC656AE,CC656AERM,SD519AE"
3,default,"HP OfficeJet J ","HP/HP OfficeJet J/HP OfficeJet J ","HP OfficeJet J ",1,1,PRODUCTS,0,"hp officejetjofficejetj4680","CC653AE,CC654AE,CC654AERM,CC656AE,CC656AERM,SD519AE"
3,default,"HP OfficeJet J ","HP/HP OfficeJet J/HP OfficeJet J ","HP OfficeJet J ",1,1,PRODUCTS,0,"hp officejetjofficejetj4680c","CC653AE,CC654AE,CC654AERM,CC656AE,CC656AERM,SD519AE"
3,default,"HP OfficeJet J ","HP/HP OfficeJet J/HP OfficeJet J ","HP OfficeJet J ",1,1,PRODUCTS,0,"hp officejetjofficejetj5500","C6656AE,C6656AERM,C6656AERM-PR2,C9351AE,C9351AE#301,C9351AERM,C9351AERM-PR2,C9351CE,C9502AE,SD367AE,SD400AE"
3,default,"HP OfficeJet J ","HP/HP OfficeJet J/HP OfficeJet J ","HP OfficeJet J ",1,1,PRODUCTS,0,"hp officejetjofficejetj5508","C6656AE,C6656AERM,C6656AERM-PR2,C9351AE,C9351AE#301,C9351AERM,C9351AERM-PR2,C9351CE,C9502AE,SD367AE,SD400AE"
3,default,"HP OfficeJet J ","HP/HP OfficeJet J/HP OfficeJet J ","HP OfficeJet J ",1,1,PRODUCTS,0,"hp officejetjofficejetj5520","C6656AE,C6656AERM,C6656AERM-PR2,C9351AE,C9351AE#301,C9351AERM,C9351AERM-PR2,C9351CE,C9502AE,SD367AE,SD400AE"
3,default,"HP OfficeJet J ","HP/HP OfficeJet J/HP OfficeJet J ","HP OfficeJet J ",1,1,PRODUCTS,0,"hp officejetjofficejetj5725","CB335EE,CB335EET,CB336EE,CB336EERM,CB336EERM-PR4,CB337EE,CB337EET,CB338EE,CB338EERM,SD412EE"
3,default,"HP OfficeJet J ","HP/HP OfficeJet J/HP OfficeJet J ","HP OfficeJet J ",1,1,PRODUCTS,0,"hp officejetjofficejetj5730","CB335EE,CB335EET,CB336EE,CB336EERM,CB336EERM-PR4,CB337EE,CB337EET,CB338EE,CB338EERM,SD412EE"
3,default,"HP OfficeJet J ","HP/HP OfficeJet J/HP OfficeJet J ","HP OfficeJet J ",1,1,PRODUCTS,0,"hp officejetjofficejetj5735","CB335EE,CB335EET,CB336EE,CB336EERM,CB336EERM-PR4,CB337EE,CB337EET,CB338EE,CB338EERM,SD412EE"
3,default,"HP OfficeJet J ","HP/HP OfficeJet J/HP OfficeJet J ","HP OfficeJet J ",1,1,PRODUCTS,0,"hp officejetjofficejetj5738","CB335EE,CB335EET,CB336EE,CB336EERM,CB337EE,CB337EET,CB338EE,CB338EERM,SD412EE"
3,default,"HP OfficeJet J ","HP/HP OfficeJet J/HP OfficeJet J ","HP OfficeJet J ",1,1,PRODUCTS,0,"hp officejetjofficejetj5740","CB335EE,CB335EET,CB336EE,CB336EERM,CB336EERM-PR4,CB337EE,CB337EET,CB338EE,CB338EERM,SD412EE"
3,default,"HP OfficeJet J ","HP/HP OfficeJet J/HP OfficeJet J ","HP OfficeJet J ",1,1,PRODUCTS,0,"hp officejetjofficejetj5742","CB335EE,CB335EET,CB336EE,CB336EERM,CB337EE,CB337EET,CB338EE,CB338EERM,SD412EE"
3,default,"HP OfficeJet J ","HP/HP OfficeJet J/HP OfficeJet J ","HP OfficeJet J ",1,1,PRODUCTS,0,"hp officejetjofficejetj5750","CB335EE,CB335EET,CB336EE,CB336EERM,CB336EERM-PR4,CB337EE,CB337EET,CB338EE,CB338EERM,SD412EE"
3,default,"HP OfficeJet J ","HP/HP OfficeJet J/HP OfficeJet J ","HP OfficeJet J ",1,1,PRODUCTS,0,"hp officejetjofficejetj5780","C9369EE,C9369EERM,CB335EE,CB335EET,CB336EE,CB336EERM,CB336EERM-PR4,CB337EE,CB337EET,CB338EE,CB338EERM,SD412EE"
3,default,"HP OfficeJet J ","HP/HP OfficeJet J/HP OfficeJet J ","HP OfficeJet J ",1,1,PRODUCTS,0,"hp officejetjofficejetj5783","C9369EE,C9369EERM,CB335EE,CB335EET,CB336EE,CB336EERM,CB336EERM-PR4,CB337EE,CB337EET,CB338EE,CB338EERM,SD412EE"
3,default,"HP OfficeJet J ","HP/HP OfficeJet J/HP OfficeJet J ","HP OfficeJet J ",1,1,PRODUCTS,0,"hp officejetjofficejetj5785","C9369EE,C9369EERM,CB335EE,CB335EET,CB336EE,CB336EERM,CB336EERM-PR4,CB337EE,CB337EET,CB338EE,CB338EERM,SD412EE"
3,default,"HP OfficeJet J ","HP/HP OfficeJet J/HP OfficeJet J ","HP OfficeJet J ",1,1,PRODUCTS,0,"hp officejetjofficejetj5788","C9369EE,C9369EERM,CB335EE,CB335EET,CB336EE,CB336EERM,CB337EE,CB337EET,CB338EE,CB338EERM,SD412EE"
3,default,"HP OfficeJet J ","HP/HP OfficeJet J/HP OfficeJet J ","HP OfficeJet J ",1,1,PRODUCTS,0,"hp officejetjofficejetj5790","C9369EE,C9369EERM,CB335EE,CB335EET,CB336EE,CB336EERM,CB337EE,CB337EET,CB338EE,CB338EERM,SD412EE"
3,default,"HP OfficeJet J ","HP/HP OfficeJet J/HP OfficeJet J ","HP OfficeJet J ",1,1,PRODUCTS,0,"hp officejetjofficejetj6400","C9368AET,C9369EE,C9369EERM,CB335EE,CB335EET,CB336EE,CB336EERM,CB336EERM-PR4,CB337EE,CB337EET,CB338EE,CB338EERM,SD412EE"
3,default,"HP OfficeJet J ","HP/HP OfficeJet J/HP OfficeJet J ","HP OfficeJet J ",1,1,PRODUCTS,0,"hp officejetjofficejetj6405","C9368AE,C9368AET,C9369EE,C9369EERM,CB335EE,CB335EET,CB336EE,CB336EERM,CB336EERM-PR4,CB337EE,CB337EET,CB338EE,CB338EERM,SD412EE"
3,default,"HP OfficeJet J ","HP/HP OfficeJet J/HP OfficeJet J ","HP OfficeJet J ",1,1,PRODUCTS,0,"hp officejetjofficejetj6410","C9368AE,C9368AET,C9369EE,C9369EERM,CB335EE,CB335EET,CB336EE,CB336EERM,CB336EERM-PR4,CB337EE,CB337EET,CB338EE,CB338EERM,SD412EE"
